FirstByte	LastByte	Type	Compressed	Description	Modified
1C4E70	1C748F	SASM	N	(02) Sprite Assembly - Lucca	2007.06.28
1C7490	1C9AD7	SASM	N	(04) Sprite Assembly - Frog	2007.06.28
1C9AD8	1CC07F	SASM	N	(01) Sprite Assembly - Marle	2007.06.28
1CC080	1CDF97	SASM	N	"(03) Sprite Assembly - Robo, R Series"	2007.06.28
1CDF98	1CFFFF	---	N	UNUSED SPACE (8296 bytes)	2007.06.28
1D0000	1D040F	SASM	N	(21) Sprite Assembly	2007.06.28
1D0410	1D0757	SASM	N	(22) Sprite Assembly	2007.06.28
1D0758	1D0FC7	SASM	N	(23) Sprite Assembly	2007.06.28
1D0FC8	1D121F	SASM	N	(24) Sprite Assembly	2007.06.28
1D1220	1D1517	SASM	N	(2C) Sprite Assembly	2007.06.28
1D1518	1D17BF	SASM	N	(2E) Sprite Assembly	2007.06.28
1D17C0	1D1F8F	SASM	N	(2D) Sprite Assembly	2007.06.28
1D1F90	1D23EF	SASM	N	(2F) Sprite Assembly	2007.06.28
1D23F0	1D2557	SASM	N	(30) Sprite Assembly	2007.06.28
1D2558	1D29DF	SASM	N	(31) Sprite Assembly	2007.06.28
1D29E0	1D2ACF	SASM	N	(33) Sprite Assembly	2007.06.28
1D2AD0	1D2DEF	SASM	N	(34) Sprite Assembly	2007.06.28
1D2DF0	1D3457	SASM	N	(35) Sprite Assembly	2007.06.28
1D3458	1D360F	SASM	N	(36) Sprite Assembly	2007.06.28
1D3610	1D3777	SASM	N	(37) Sprite Assembly	2007.06.28
1D3778	1D3B5F	SASM	N	(38) Sprite Assembly	2007.06.28
1D3B60	1D3F6F	SASM	N	(39) Sprite Assembly	2007.06.28
1D3F70	1D432F	SASM	N	(3A) Sprite Assembly	2007.06.28
1D4330	1D4627	SASM	N	(3B) Sprite Assembly	2007.06.28
1D4628	1D4A0F	SASM	N	(3C) Sprite Assembly	2007.06.28
1D4A10	1D4C3F	SASM	N	(3D) Sprite Assembly	2007.06.28
1D4C40	1D4FAF	SASM	N	(3E) Sprite Assembly	2007.06.28
1D4FB0	1D53BF	SASM	N	(3F) Sprite Assembly	2007.06.28
1D53C0	1D55C7	SASM	N	(40) Sprite Assembly	2007.06.28
1D55C8	1D5ED7	SASM	N	(41) Sprite Assembly	2007.06.28
1D5ED8	1D6017	SASM	N	(42) Sprite Assembly	2007.06.28
1D6018	1D612F	SASM	N	(43) Sprite Assembly	2007.06.28
1D6130	1D6337	SASM	N	(44) Sprite Assembly	2007.06.28
1D6338	1D66CF	SASM	N	(45) Sprite Assembly	2007.06.28
1D66D0	1D6ADF	SASM	N	(46) Sprite Assembly	2007.06.28
1D6AE0	1D6E9F	SASM	N	(47) Sprite Assembly	2007.06.28
1D6EA0	1D748F	SASM	N	(48) Sprite Assembly	2007.06.28
1D7490	1D784F	SASM	N	(49) Sprite Assembly	2007.06.28
1D7850	1D7C37	SASM	N	(4A) Sprite Assembly	2007.06.28
1D7C38	1D7E67	SASM	N	(4B) Sprite Assembly	2007.06.28
1D7E68	1D84CF	SASM	N	(4C) Sprite Assembly	2007.06.28
1D84D0	1D860F	SASM	N	(4D) Sprite Assembly	2007.06.28
1D8610	1D874F	SASM	N	(4E) Sprite Assembly	2007.06.28
1D8750	1D888F	SASM	N	(4F) Sprite Assembly	2007.06.28
1D8890	1D90FF	SASM	N	(50) Sprite Assembly	2007.06.28
1D9100	1D9677	SASM	N	(51) Sprite Assembly	2007.06.28
1D9678	1D9A87	SASM	N	(52) Sprite Assembly	2007.06.28
1D9A88	1D9E97	SASM	N	(53) Sprite Assembly	2007.06.28
1D9E98	1DA6B7	SASM	N	(54) Sprite Assembly	2007.06.28
1DA6B8	1DAF27	SASM	N	(55) Sprite Assembly	2007.06.28
1DAF28	1DB607	SASM	N	(56) Sprite Assembly	2007.06.28
1DB608	1DB8FF	SASM	N	(07) Sprite Assembly	2007.06.28
1DB900	1DBB7F	SASM	N	(08) Sprite Assembly	2007.06.28
1DBB80	1DBDFF	SASM	N	(09) Sprite Assembly	2007.06.28
1DBE00	1DC02F	SASM	N	(0A) Sprite Assembly	2007.06.28
1DC030	1DC287	SASM	N	(0B) Sprite Assembly	2007.06.28
1DC288	1DC61F	SASM	N	(0C) Sprite Assembly	2007.06.28
1DC620	1DC9B7	SASM	N	(0D) Sprite Assembly	2007.06.28
1DC9B8	1DCC5F	SASM	N	(79) Sprite Assembly	2007.06.28
1DCC60	1DCFA7	SASM	N	(7A) Sprite Assembly	2007.06.28
1DCFA8	1DD1FF	SASM	N	(0E) Sprite Assembly	2007.06.28
1DD200	1DD24F	SASM	N	(DB) Sprite Assembly	2007.06.28
1DD250	1DD597	SASM	N	(10) Sprite Assembly	2007.06.28
1DD598	1DD867	SASM	N	(11) Sprite Assembly	2007.06.28
1DD868	1DDAE7	SASM	N	(12) Sprite Assembly	2007.06.28
1DDAE8	1DDEA7	SASM	N	(13) Sprite Assembly	2007.06.28
1DDEA8	1DE14F	SASM	N	(14) Sprite Assembly	2007.06.28
1DE150	1DE537	SASM	N	(15) Sprite Assembly	2007.06.28
1DE538	1DE8CF	SASM	N	(16) Sprite Assembly	2007.06.28
1DE8D0	1DEDA7	SASM	N	(18) Sprite Assembly	2007.06.28
1DEDA8	1DF0EF	SASM	N	(19) Sprite Assembly	2007.06.28
1DF0F0	1DF3BF	SASM	N	(0F) Sprite Assembly	2007.06.28
1DF3C0	1DF40F	SASM	N	(CB) Sprite Assembly	2007.06.28
1DF410	1DF617	SASM	N	(CC) Sprite Assembly	2007.06.28
1DF618	1DF667	SASM	N	(CD) Sprite Assembly	2007.06.28
1DF668	1DFA27	SASM	N	(D1) Sprite Assembly	2007.06.28
1DFA28	1DFC07	SASM	N	(D2) Sprite Assembly	2007.06.28
1DFC08	1DFD47	SASM	N	"(D3) Sprite Assembly - Boss Orb, Son of Sun"	2007.06.28
1DFD48	1DFFFF	---	N	UNUSED SPACE (696 bytes)	2007.06.28
1E0000	1E27D7	SASM	N	(05) Sprite Assembly - Ayla	2007.06.28
1E27D8	1E2B47	SASM	N	(20) Sprite Assembly	2007.06.28
1E2B48	1E2EDF	SASM	N	(1B) Sprite Assembly - Schala	2007.06.28
1E2EE0	1E3137	SASM	N	(1C) Sprite Assembly	2007.06.28
1E3138	1E3457	SASM	N	(1D) Sprite Assembly	2007.06.28
1E3458	1E3637	SASM	N	(1E) Sprite Assembly	2007.06.28
1E3638	1E3777	SASM	N	(1F) Sprite Assembly	2007.06.28
1E3778	1E3817	SASM	N	(7B) Sprite Assembly	2007.06.28
1E3818	1E388F	SASM	N	(57) Sprite Assembly	2007.06.28
1E3890	1E3907	SASM	N	(58) Sprite Assembly	2007.06.28
1E3908	1E39A7	SASM	N	(59) Sprite Assembly	2007.06.28
1E39A8	1E2A1F	SASM	N	(5A) Sprite Assembly	2007.06.28
1E3A20	1E3A97	SASM	N	(5B) Sprite Assembly	2007.06.28
1E3A98	1E3B5F	SASM	N	(5C) Sprite Assembly	2007.06.28
1E3B60	1E3BD7	SASM	N	(5D) Sprite Assembly	2007.06.28
1E3BD8	1E3C27	SASM	N	(5E) Sprite Assembly	2007.06.28
1E3C28	1E3C77	SASM	N	(5F) Sprite Assembly	2007.06.28
1E3C78	1E3CC7	SASM	N	(60) Sprite Assembly	2007.06.28
1E3CC8	1E3D8F	SASM	N	(61) Sprite Assembly	2007.06.28
1E3D90	1E3E2F	SASM	N	(62) Sprite Assembly	2007.06.28
1E3E30	1E3EA7	SASM	N	(63) Sprite Assembly	2007.06.28
1E3EA8	1E3F1F	SASM	N	(AC) Sprite Assembly	2007.06.28
1E3F20	1E3F97	SASM	N	(64) Sprite Assembly	2007.06.28
1E3F98	1E400F	SASM	N	(65) Sprite Assembly	2007.06.28
1E4010	1E40D7	SASM	N	(66) Sprite Assembly	2007.06.28
1E40D8	1E414F	SASM	N	(67) Sprite Assembly	2007.06.28
1E4150	1E41C7	SASM	N	(68) Sprite Assembly	2007.06.28
1E41C8	1E423F	SASM	N	(69) Sprite Assembly	2007.06.28
1E4240	1E4307	SASM	N	(6A) Sprite Assembly	2007.06.28
1E4308	1E43F7	SASM	N	(6B) Sprite Assembly	2007.06.28
1E43F8	1E4497	SASM	N	(6C) Sprite Assembly	2007.06.28
1E4498	1E4627	SASM	N	(29) Sprite Assembly	2007.06.28
1E4628	1E4677	SASM	N	(6E) Sprite Assembly	2007.06.28
1E4678	1E47B7	SASM	N	(6F) Sprite Assembly	2007.06.28
1E47B8	1E482F	SASM	N	(70) Sprite Assembly	2007.06.28
1E4830	1E487F	SASM	N	(71) Sprite Assembly	2007.06.28
1E4880	1E48CF	SASM	N	(72) Sprite Assembly	2007.06.28
1E48D0	1E4947	SASM	N	(73) Sprite Assembly	2007.06.28
1E4948	1E4A5F	SASM	N	(74) Sprite Assembly	2007.06.28
1E4A60	1E4AFF	SASM	N	(75) Sprite Assembly	2007.06.28
1E4B00	1E4DF7	SASM	N	(78) Sprite Assembly	2007.06.28
1E4DF8	1E5077	SASM	N	(2A) Sprite Assembly	2007.06.28
1E5078	1E54D7	SASM	N	(2B) Sprite Assembly	2007.06.28
1E54D8	1E5B67	SASM	N	(27) Sprite Assembly	2007.06.28
1E5B68	1E5D47	SASM	N	(28) Sprite Assembly	2007.06.28
1E5D48	1E630F	SASM	N	(26) Sprite Assembly	2007.06.28
1E6310	1E685F	SASM	N	(7C) Sprite Assembly	2007.06.28
1E6860	1E70CF	SASM	N	(25) Sprite Assembly	2007.06.28
1E70D0	1E711F	SASM	N	(6D) Sprite Assembly	2007.06.28
1E7120	1E7417	SASM	N	(7D) Sprite Assembly	2007.06.28
1E7418	1E7557	SASM	N	(7E) Sprite Assembly	2007.06.28
1E7558	1E842F	SASM	N	(81) Sprite Assembly	2007.06.28
1E8430	1E85BF	SASM	N	(83) Sprite Assembly	2007.06.28
1E85C0	1E8817	SASM	N	(82) Sprite Assembly	2007.06.28
1E8818	1E8BFF	SASM	N	(1A) Sprite Assembly	2007.06.28
1E8C00	1E8D3F	SASM	N	(8E) Sprite Assembly	2007.06.28
1E8D40	1E900F	SASM	N	(8F) Sprite Assembly	2007.06.28
1E9010	1E90FF	SASM	N	(90) Sprite Assembly	2007.06.28
1E9100	1E9177	SASM	N	(91) Sprite Assembly	2007.06.28
1E9178	1E91C7	SASM	N	(92) Sprite Assembly	2007.06.28
1E91C8	1E923F	SASM	N	(95) Sprite Assembly	2007.06.28
1E9240	1E928F	SASM	N	(96) Sprite Assembly	2007.06.28
1E9290	1E969F	SASM	N	(97) Sprite Assembly	2007.06.28
1E96A0	1E987F	SASM	N	(98) Sprite Assembly	2007.06.28
1E9880	1E9AD7	SASM	N	(A0) Sprite Assembly	2007.06.28
1E9AD8	1E9C17	SASM	N	(A1) Sprite Assembly	2007.06.28
1E9C18	1E9C8F	SASM	N	(A2) Sprite Assembly	2007.06.28
1E9C90	1E9CDF	SASM	N	(A8) Sprite Assembly	2007.06.28
1E9CE0	1E9DCF	SASM	N	(A9) Sprite Assembly	2007.06.28
1E9DD0	1E9E1F	SASM	N	(AE) Sprite Assembly	2007.06.28
1E9E20	1E9F5F	SASM	N	(AF) Sprite Assembly	2007.06.28
1E9F60	1EA09F	SASM	N	(B0) Sprite Assembly	2007.06.28
1EA0A0	1EA1DF	SASM	N	(B7) Sprite Assembly	2007.06.28
1EA1E0	1EA3E7	SASM	N	(B8) Sprite Assembly	2007.06.28
1EA3E8	1EA4D7	SASM	N	(B9) Sprite Assembly	2007.06.28
1EA4D8	1EA527	SASM	N	(BA) Sprite Assembly	2007.06.28
1EA528	1EA667	SASM	N	(BB) Sprite Assembly	2007.06.28
1EA668	1EA987	SASM	N	(BC) Sprite Assembly	2007.06.28
1EA988	1EAA27	SASM	N	(BD) Sprite Assembly	2007.06.28
1EAA28	1EAB17	SASM	N	(BE) Sprite Assembly	2007.06.28
1EAB18	1EAE5F	SASM	N	(BF) Sprite Assembly	2007.06.28
1EAE60	1EAED7	SASM	N	(C0) Sprite Assembly	2007.06.28
1EAED8	1EAF27	SASM	N	(C1) Sprite Assembly	2007.06.28
1EAF28	1EAF77	SASM	N	(C2) Sprite Assembly	2007.06.28
1EAF78	1EAFC7	SASM	N	(C3) Sprite Assembly	2007.06.28
1EAFC8	1EB067	SASM	N	(C4) Sprite Assembly	2007.06.28
1EB068	1EB0B7	SASM	N	(C5) Sprite Assembly	2007.06.28
1EB0B8	1EB107	SASM	N	(D5) Sprite Assembly	2007.06.28
1EB108	1EB21F	SASM	N	(D6) Sprite Assembly	2007.06.28
1EB220	1EB35F	SASM	N	(D4) Sprite Assembly	2007.06.28
1EB360	1EB3FF	SASM	N	(DA) Sprite Assembly	2007.06.28
1EB400	1EB4EF	SASM	N	(DD) Sprite Assembly	2007.06.28
1EB4F0	1EB99F	SASM	N	(DE) Sprite Assembly	2007.06.28
1EB9A0	1EBA17	SASM	N	(E1) Sprite Assembly	2007.06.28
1EBA18	1EBA67	SASM	N	(E2) Sprite Assembly	2007.06.28
1EBA68	1EBDD7	SASM	N	(E3) Sprite Assembly	2007.06.28
1EBDD8	1EBE4F	SASM	N	(E4) Sprite Assembly	2007.06.28
1EBE50	1EBF3F	SASM	N	(E5) Sprite Assembly	2007.06.28
1EBF40	1EBF8F	SASM	N	(E6) Sprite Assembly	2007.06.28
1EBF90	1EBFFF	---	N	UNUSED SPACE (112 bytes)	2007.06.28
1EC000	1EC162	EVENT	Y	(008:009) Location Event Data	2007.06.28
1EC163	1EC28A	EVENT	Y	(00A) Location Event Data	2007.06.28
1EC28B	1EC494	EVENT	Y	(00B) Location Event Data	2007.06.28
1EC495	1EC6AA	EVENT	Y	(00C) Location Event Data	2007.06.28
1EC6AB	1EC7B5	EVENT	Y	(00D) Location Event Data	2007.06.28
1EC7B6	1EC8A7	EVENT	Y	(00E) Location Event Data	2007.06.28
1EC8A8	1EC97B	EVENT	Y	(00F) Location Event Data	2007.06.28
1EC97C	1ECA9B	EVENT	Y	(010) Location Event Data	2007.06.28
1ECA9C	1ECBA5	EVENT	Y	(011) Location Event Data	2007.06.28
1ECBA6	1ECCB4	EVENT	Y	(012) Location Event Data	2007.06.28
1ECCB5	1ECF29	EVENT	Y	(013) Location Event Data	2007.06.28
1ECF2A	1ECFE8	EVENT	Y	(014) Location Event Data	2007.06.28
1ECFE9	1ECFFF	---	N	UNUSED SPACE (23 bytes)	2007.06.28
1ED000	1ED09B	PTR	N	"Pointers to Dialogue (78 strings, $4E)"	2007.06.28
1ED09C	1EDAF0	TXT	N	Dialogue	2007.06.28
1EDAF1	1EDFFF	---	N	UNUSED SPACE (1295 bytes)	2007.06.28
1EE000	1EE262	EVENT	Y	(015) Location Event Data	2007.06.28
1EE263	1EE650	EVENT	Y	(016) Location Event Data	2007.06.28
1EE651	1EE6FF	---	N	UNUSED SPACE (175 bytes)	2007.06.28
1EE700	1EE74D	PTR	N	"Pointers to Dialogue (39 strings, $27)"	2007.06.28
1EE74E	1EEDD2	TXT	N	Dialogue	2007.06.28
1EEDD3	1EEDFF	---	N	UNUSED SPACE (45 bytes)	2007.06.28
1EEE00	1EEF21	PTR	N	"Pointers to Dialogue (145 strings, $91)"	2007.06.28
1EEF22	1EFFF8	TXT	N	Dialogue	2007.06.28
1EFFF9	1EFFFF	---	N	UNUSED SPACE (7 bytes)	2007.06.28
1F0000	1F2032	GFX	Y	"(7B) PC, NPC and Enemy Graphics"	2007.06.28
1F2033	1F2922	GFX	Y	"(7C) PC, NPC and Enemy Graphics"	2007.06.28
1F2923	1F4463	GFX	Y	"(85) PC, NPC and Enemy Graphics"	2007.06.28
1F4464	1F6612	GFX	Y	"(8B) PC, NPC and Enemy Graphics"	2007.06.28
1F6613	1F853A	GFX	Y	"(8C) PC, NPC and Enemy Graphics"	2007.06.28
1F853B	1F9670	GFX	Y	"(8D) PC, NPC and Enemy Graphics"	2007.06.28
1F9671	1FA7FF	GFX	Y	"(8E) PC, NPC and Enemy Graphics"	2007.06.28
1FA800	1FBE58	GFX	Y	"(8F) PC, NPC and Enemy Graphics"	2007.06.28
1FBE59	1FBFF5	GFX	Y	"(90) PC, NPC and Enemy Graphics"	2007.06.28
1FBFF6	1FC2C9	GFX	Y	"(91) PC, NPC and Enemy Graphics"	2007.06.28
1FC2CA	1FCE52	GFX	Y	"(92) PC, NPC and Enemy Graphics"	2007.06.28
1FCE53	1FEA2C	GFX	Y	"(9A) PC, NPC and Enemy Graphics"	2007.06.28
1FEA2D	1FF75C	GFX	Y	"(B6) PC, NPC and Enemy Graphics"	2007.06.28
1FF75D	1FF912	GFX	Y	"(B0) PC, NPC and Enemy Graphics"	2007.06.28
1FF913	1FFB30	GFX	Y	"(DF) PC, NPC and Enemy Graphics"	2007.06.28
1FFB31	1FFF74	GFX	Y	"(B7) PC, NPC and Enemy Graphics"	2007.06.28
1FFF75	1FFFFF	---	N	UNUSED SPACE (139 bytes)	2007.06.28
200000	200EBC	GFX	Y	"(AA) PC, NPC and Enemy Graphics"	2007.06.28
200EBD	201E2D	GFX	Y	"(AB) PC, NPC and Enemy Graphics"	2007.06.28
201E2E	202187	GFX	Y	"(AC) PC, NPC and Enemy Graphics"	2007.06.28
202188	202564	GFX	Y	"(A1) PC, NPC and Enemy Graphics"	2007.06.28
202565	20332B	GFX	Y	"(A2) PC, NPC and Enemy Graphics"	2007.06.28
20332C	2034E1	JUNK	Y	Duplicate 1FF75D-1FF912 (B0)	2007.06.28
2034E2	203E6E	GFX	Y	"(B1) PC, NPC and Enemy Graphics"	2007.06.28
203E6F	2060EC	GFX	Y	"(B5) PC, NPC and Enemy Graphics"	2007.06.28
2060ED	20847D	GFX	Y	"(A6) PC, NPC and Enemy Graphics"	2007.06.28
20847E	208D73	GFX	Y	"(B8) PC, NPC and Enemy Graphics"	2007.06.28
208D74	20A3FC	GFX	Y	"(B9) PC, NPC and Enemy Graphics"	2007.06.28
20A3FD	20CECB	GFX	Y	"(C0) PC, NPC and Enemy Graphics"	2007.06.28
20CECC	20D084	GFX	Y	"(C5) PC, NPC and Enemy Graphics"	2007.06.28
20D085	20F359	GFX	Y	"(CB) PC, NPC and Enemy Graphics"	2007.06.28
20F35A	20FD92	GFX	Y	"(D8) PC, NPC and Enemy Graphics"	2007.06.28
20FD93	20FF4B	JUNK	Y	Duplicate 20CECC-20D084 (C5)	2007.06.28
20FF4C	20FFFF	---	N	UNUSED SPACE (180 bytes)	2007.06.28
210000	2100A9	GFX	Y	"(E5) PC, NPC and Enemy Graphics"	2007.06.28
2100AA	2125D7	GFX	Y	"(D0) PC, NPC and Enemy Graphics"	2007.06.28
2125D8	214AF6	GFX	Y	"(D1) PC, NPC and Enemy Graphics"	2007.06.28
214AF7	219318	GFX	Y	"(D6) PC, NPC and Enemy Graphics"	2007.06.28
219319	219994	GFX	Y	"(C1) PC, NPC and Enemy Graphics"	2007.06.28
219995	21B7AB	GFX	Y	"(22) PC, NPC and Enemy Graphics"	2007.06.28
21B7AC	21BF3D	GFX	Y	"(D5) PC, NPC and Enemy Graphics"	2007.06.28
21BF3E	21C12E	GFX	Y	"(D9) PC, NPC and Enemy Graphics"	2007.06.28
21C12F	21C4D8	GFX	Y	"(DB) PC, NPC and Enemy Graphics"	2007.06.28
21C4D9	21C711	GFX	Y	"(DC) PC, NPC and Enemy Graphics"	2007.06.28
21C712	21D320	GFX	Y	"(E9) PC, NPC and Enemy Graphics"	2007.06.28
21D321	21DDB1	GFX	Y	"(EB) PC, NPC and Enemy Graphics"	2007.06.28
21DDB2	21DDFF	---	N	UNUSED SPACE (78 bytes)	2007.06.28
21DE00	21DE6B	DATA	N	"Enemy special death data, 4 bytes each, 26 enemies"	2007.06.28
21DE6C	21DE7F	---	N	UNUSED SPACE (20 bytes)	2007.06.28
21DE80	21DF7F	DATA	N	"Enemy name in target window on/off, 1 byte each, $01 = off"	2007.06.28
21DF80	21DFFF	---	N	UNUSED SPACE (128 bytes)	2007.06.28
21E000	21F517	SASM	N	(D0) Sprite Assembly - Lavos Core	2007.06.28
21F518	21FFFF	---	N	UNUSED SPACE (2792 bytes)	2007.06.28
220000	220C1D	GFX	Y	(B5) Location Tiles	2007.06.28
220C1E	2217E9	GFX	Y	(B6) Location Tiles	2007.06.28
2217EA	222581	GFX	Y	(B7) Location Tiles	2007.06.28
222582	223403	GFX	Y	(B8) Location Tiles	2007.06.28
223404	224078	GFX	Y	(B9) Location Tiles	2007.06.28
224079	224B98	GFX	Y	(BA) Location Tiles	2007.06.28
224B99	225844	GFX	Y	(BB) Location Tiles	2007.06.28
225845	2266E0	GFX	Y	(BC) Location Tiles	2007.06.28
2266E1	2274B0	GFX	Y	(BD) Location Tiles	2007.06.28
2274B1	2284DE	GFX	Y	(BE) Location Tiles	2007.06.28
2284DF	2292C6	GFX	Y	(BF) Location Tiles	2007.06.28
2292C7	22A1D9	GFX	Y	(C0) Location Tiles	2007.06.28
22A1DA	22B003	GFX	Y	(C1) Location Tiles	2007.06.28
22B004	22BDD8	GFX	Y	(C2) Location Tiles	2007.06.28
22BDD9	22CB39	GFX	Y	(C3) Location Tiles	2007.06.28
22CB3A	22D737	GFX	Y	(C4) Location Tiles	2007.06.28
22D738	22E753	GFX	Y	(C5) Location Tiles	2007.06.28
22E754	22F261	GFX	Y	(C6) Location Tiles	2007.06.28
22F262	22FE45	GFX	Y	(C7) Location Tiles	2007.06.28
22FE46	22FFFF	---	N	UNUSED SPACE (442 bytes)	2007.06.28
230000	231067	SASM	N	(76) Sprite Assembly	2007.06.28
231068	231247	SASM	N	(77) Sprite Assembly	2007.06.28
231248	231BF7	SASM	N	(7F) Sprite Assembly	2007.06.28
231BF8	232007	SASM	N	(85) Sprite Assembly	2007.06.28
232008	232D27	SASM	N	(84) Sprite Assembly	2007.06.28
232D28	233597	SASM	N	(86) Sprite Assembly	2007.06.28
233598	2338B7	SASM	N	(87) Sprite Assembly	2007.06.28
2338B8	233D67	SASM	N	(88) Sprite Assembly	2007.06.28
233D68	2341C7	SASM	N	(89) Sprite Assembly	2007.06.28
2341C8	234217	SASM	N	(8A) Sprite Assembly	2007.06.28
234218	2342DF	SASM	N	(8B) Sprite Assembly	2007.06.28
2342E0	23469F	SASM	N	(8C) Sprite Assembly	2007.06.28
2346A0	234A5F	SASM	N	(8D) Sprite Assembly	2007.06.28
234A60	23545F	SASM	N	(93) Sprite Assembly	2007.06.28
235460	235DBF	SASM	N	(94) Sprite Assembly	2007.06.28
235DC0	236387	SASM	N	(9C) Sprite Assembly	2007.06.28
236388	236CE7	SASM	N	(9D) Sprite Assembly	2007.06.28
236CE8	2387C7	SASM	N	(9E) Sprite Assembly	2007.06.28
2387C8	238817	SASM	N	(9F) Sprite Assembly	2007.06.28
238818	238CC7	SASM	N	(A3) Sprite Assembly	2007.06.28
238CC8	239357	SASM	N	(A4) Sprite Assembly	2007.06.28
239358	239447	SASM	N	(99) Sprite Assembly	2007.06.28
239448	239A87	SASM	N	(9A) Sprite Assembly	2007.06.28
239A88	239CB7	SASM	N	(9B) Sprite Assembly	2007.06.28
239CB8	239D07	SASM	N	(AB) Sprite Assembly	2007.06.28
239D08	239EE7	SASM	N	(AD) Sprite Assembly	2007.06.28
239EE8	239F5F	SASM	N	(B1) Sprite Assembly	2007.06.28
239F60	23A937	SASM	N	(B2) Sprite Assembly	2007.06.28
23A938	23AE37	SASM	N	(B3) Sprite Assembly	2007.06.28
23AE38	23AF77	SASM	N	(B4) Sprite Assembly	2007.06.28
23AF78	23B2E7	SASM	N	(B5) Sprite Assembly	2007.06.28
23B2E8	23BF8F	SASM	N	(B6) Sprite Assembly	2007.06.28
23BF90	23C8EF	SASM	N	(A6) Sprite Assembly	2007.06.28
23C8F0	23CACF	SASM	N	(A7) Sprite Assembly	2007.06.28
23CAD0	23CB97	SASM	N	(A5) Sprite Assembly	2007.06.28
23CB98	23CC0F	SASM	N	(C6) Sprite Assembly	2007.06.28
23CC10	23CD4F	SASM	N	(C7) Sprite Assembly	2007.06.28
23CD50	23CE8F	SASM	N	(C8) Sprite Assembly	2007.06.28
23CE90	23D42F	SASM	N	(C9) Sprite Assembly	2007.06.28
23D430	23D9CF	SASM	N	(CA) Sprite Assembly	2007.06.28
23D9D0	23DD8F	SASM	N	(17) Sprite Assembly	2007.06.28
23DD90	23DE7F	SASM	N	(CE) Sprite Assembly	2007.06.28
23DE80	23FD1F	SASM	N	(CF) Sprite Assembly	2007.06.28
23DF20	23DF97	SASM	N	(D7) Sprite Assembly	2007.06.28
23DF98	23E127	SASM	N	(80) Sprite Assembly	2007.06.28
23E128	23E857	SASM	N	(AA) Sprite Assembly	2007.06.28
23E858	23E8A7	SASM	N	(D8) Sprite Assembly	2007.06.28
23E8A8	23EB27	SASM	N	(D9) Sprite Assembly	2007.06.28
23EB28	23ED07	SASM	N	(DC) Sprite Assembly	2007.06.28
23ED08	23ED7F	SASM	N	(DF) Sprite Assembly	2007.06.28
23ED80	23F13F	SASM	N	(E0) Sprite Assembly	2007.06.28
23F140	23F8BF	SASM	N	(32) Sprite Assembly - Octorider	2007.06.28
23F8C0	23FFFF	---	N	UNUSED SPACE (1856 bytes)	2007.06.28
240000	2417B7	PAL	N	"PC, NPC and Enemy Palettes (24 colors/$18 bytes each)"	2007.06.28
2417B8	241FFF	---	N	UNUSED SPACE (2120 bytes)	2007.06.28
242000	2422E7	PTR	N	"Pointers to PC, NPC and Enemy Graphics"	2007.06.28
2422E8	2422FF	---	N	UNUSED SPACE (24 bytes)	2007.06.28
242300	2425B4	PTR	N	"Pointers to PC, NPC and Enemy Sprite Assembly"	2007.06.28
2425B5	2425FF	---	N	UNUSED SPACE (75 bytes)	2007.06.28
242600					2007.06.28
242A00	242BF9	PTR	N	"Pointers to PC, NPC and Enemy Palettes"	2007.06.28
242BFA	242FFF	---	N	UNUSED SPACE (1030 bytes)	2007.06.28
243000					2007.06.28
24F000	24F022	DATA	N	PC sprite data (5 bytes each)	2007.06.28
24F023	24F522	DATA	N	NPC sprite data (5 bytes each)	2007.06.28
24F523	24F5FF	---	N	UNUSED SPACE (221 bytes)	2007.06.28
24F600	24FFFF	DATA	N	Enemy sprite data (10 bytes each)	2007.06.28
250000	250401	PTR	N	Pointers to Location Exits (last 17 invalid)	2007.06.28
250402	251A43	DATA	N	Location Exits	2007.06.28
251A44	251FFF	---	N	UNUSED SPACE (1468 bytes)	2007.06.28
252000	252361	GFX	Y	(00) Location Tiles	2007.06.28
252362	2526B8	GFX	Y	(01) Location Tiles	2007.06.28
2526B9	252A1A	GFX	Y	(02) Location Tiles	2007.06.28
252A1B	252D12	GFX	Y	(03) Location Tiles	2007.06.28
252D13	253226	GFX	Y	(04) Location Tiles	2007.06.28
253227	2536BC	GFX	Y	(05) Location Tiles	2007.06.28
2536BD	253C20	GFX	Y	(06) Location Tiles	2007.06.28
253C21	25452E	GFX	Y	(07) Location Tiles	2007.06.28
25452F	2549DB	GFX	Y	(08) Location Tiles	2007.06.28
2549DC	254D0D	GFX	Y	(09) Location Tiles	2007.06.28
254D0E	254F45	GFX	Y	(0A) Location Tiles	2007.06.28
254F46	255272	GFX	Y	(0B) Location Tiles	2007.06.28
255273	255A3B	GFX	Y	(0C) Location Tiles	2007.06.28
255A3C	256103	GFX	Y	(0D) Location Tiles	2007.06.28
256104	256155	GFX	Y	(0E) Location Tiles	2007.06.28
256156	2566EB	GFX	Y	(0F) Location Tiles	2007.06.28
2566EC	2569BF	GFX	Y	(10) Location Tiles	2007.06.28
2569C0	256F48	GFX	Y	(11) Location Tiles	2007.06.28
256F49	257CBE	GFX	Y	(12) Location Tiles	2007.06.28
257CBF	259596	GFX	Y	(13) Location Tiles	2007.06.28
259597	259935	GFX	Y	(14) Location Tiles	2007.06.28
