FirstByte	LastByte	Type	Compressed	Description	Modified
36E876	36EB0D	EVENT	Y	(058) Location Event Data	2003.07.10
36EB0E	36ECF4	EVENT	Y	(059) Location Event Data	2003.07.10
36ECF5	36ED33	EVENT	Y	(05A) Location Event Data	2003.07.10
36ED34	36EE00	EVENT	Y	(05B:05D) Location Event Data	2003.07.10
36EE01	36EEF9	EVENT	Y	(05E) Location Event Data	2003.07.10
36EEFA	36EF73	EVENT	Y	(05F) Location Event Data	2003.07.10
36EF74	36F564	EVENT	Y	(060) Location Event Data	2003.07.10
36F565	36F99B	EVENT	Y	(061) Location Event Data	2003.07.10
36F99C	36FBBD	EVENT	Y	(062) Location Event Data	2003.07.10
36FBBE	36FC79	EVENT	Y	(063) Location Event Data - Algetty Tidal Wave	2004.06.22
36FC7A	36FDE3	EVENT	Y	(064) Location Event Data	2003.07.10
36FDE4	36FFFB	EVENT	Y	(065) Location Event Data	2003.07.10
36FFFC	36FFFF	JUNK	N	Overwritten (065) Location Event Data	2008.07.14
370000	3701B1	PTR	N	"Pointers to dialogue (local, starts at 370390)"	2004.11.09
3701B2	37028F	PTR	N	"Pointers to dialogue (local, starts at 3726A4)"	2004.11.09
370290	37038F	PTR	N	"Pointers to dialogue (local, starts at 37366F)"	2004.11.09
370390	3726A3	TXT	N	Dialogue (Huffman compressed)	2004.11.09
3726A4	37366E	TXT	N	Dialogue (Huffman compressed)	2004.11.09
37366F	3748B7	TXT	N	Dialogue (Huffman compressed)	2004.11.09
3748B8	3748FF	JUNK	N	Overwritten [JP] Dialogue	2006.12.20
374900	374ADF	PTR	N	"Pointers to dialogue (local, starts at 375266)"	2004.11.09
374AE0	374C43	PTR	N	"Pointers to dialogue (local, starts at 377C48)"	2004.11.09
374C44	374DA9	PTR	N	"Pointers to dialogue (local, starts at 3796B4)"	2004.11.09
374DAA	374F1F	PTR	N	"Pointers to dialogue (local, starts at 37AAD0)"	2004.11.09
374F20	375107	PTR	N	"Pointers to dialogue (local, starts at 37BB88)"	2004.11.09
375108	375265	PTR	N	"Pointers to dialogue (local, starts at 37E1E6)"	2004.11.09
375266	377C47	TXT	N	Dialogue (Huffman compressed)	2004.11.09
377C48	3796B3	TXT	N	Dialogue (Huffman compressed)	2004.11.09
3796B4	37AACF	TXT	N	Dialogue (Huffman compressed)	2004.11.09
37AAD0	37BB87	TXT	N	Dialogue (Huffman compressed)	2004.11.09
37BB88	37E1E5	TXT	N	Dialogue (Huffman compressed)	2004.11.09
37E1E6	37F97F	TXT	N	Dialogue (Huffman compressed)	2004.11.09
37F980	37FBE2	EVENT	Y	(015) Location Event Data - Sun Palace	2004.06.03
37FBE3	37FFD0	EVENT	Y	(016) Location Event Data	2003.07.10
37FFD1	37FFFF	---	N	UNUSED SPACE (47 bytes)	2003.07.10
380000	380129	EVENT	Y	(06F) Location Event Data - Gato's Exhibit	2004.04.29
38012A	380293	EVENT	Y	(070) Location Event Data - Prehistoric Exhibit	2004.04.15
380294	380752	EVENT	Y	(071) Location Event Data	2003.07.10
380753	380B8B	EVENT	Y	(072) Location Event Data - Guardia Forest Portal	2004.07.09
380B8C	380CE5	EVENT	Y	(073) Location Event Data	2003.07.10
380CE6	3813E1	EVENT	Y	(074) Location Event Data	2003.07.10
3813E2	3817D4	EVENT	Y	(075) Location Event Data	2003.07.10
3817D5	3819C1	EVENT	Y	(076) Location Event Data	2003.07.10
3819C2	381AB5	EVENT	Y	(077) Location Event Data	2003.07.10
381AB6	381B4C	EVENT	Y	(078) Location Event Data	2003.07.10
381B4D	381BCD	EVENT	Y	(079) Location Event Data	2003.07.10
381BCE	381D0E	EVENT	Y	(07A) Location Event Data	2003.07.10
381D0F	381E16	EVENT	Y	(07B) Location Event Data	2003.07.10
381E17	381F15	EVENT	Y	(07C) Location Event Data - Tata's House	2004.07.09
381F16	381FA0	EVENT	Y	(07D) Location Event Data	2003.07.10
381FA1	382187	EVENT	Y	(07E) Location Event Data - Porre Elder's House	2004.06.11
382188	3822B7	EVENT	Y	(07F) Location Event Data	2003.07.10
3822B8	3823B7	EVENT	Y	(080) Location Event Data	2003.07.10
3823B8	38254B	EVENT	Y	(081) Location Event Data	2003.07.10
38254C	3826B9	EVENT	Y	(082) Location Event Data	2003.07.10
3826BA	3828EA	EVENT	Y	(083) Location Event Data	2003.07.10
3828EB	382A66	EVENT	Y	(084) Location Event Data	2003.07.10
382A67	382D68	EVENT	Y	(085) Location Event Data	2003.07.10
382D69	382F59	EVENT	Y	(086) Location Event Data	2003.07.10
382F5A	38327E	EVENT	Y	(087) Location Event Data	2003.07.10
38327F	3836AA	EVENT	Y	(088) Location Event Data	2003.07.10
3836AB	3836FF	EVENT	Y	(089) Location Event Data	2003.07.10
383700	383C8D	EVENT	Y	(08A) Location Event Data - Hunting Range	2004.05.10
383C8E	383FF0	EVENT	Y	(08B) Location Event Data	2003.07.10
383FF1	384278	EVENT	Y	(08C) Location Event Data	2003.07.10
384279	384539	EVENT	Y	(08D) Location Event Data	2003.07.10
38453A	38458E	EVENT	Y	(08E) Location Event Data	2003.07.10
38458F	3845E3	EVENT	Y	(08F) Location Event Data	2003.07.10
3845E4	384638	EVENT	Y	(090) Location Event Data	2003.07.10
384639	38464F	---	N	UNUSED SPACE (23 bytes)	2003.07.10
384650	38484F	PTR	N	"Pointers to dialogue (local, starts at 384C50)"	2004.11.09
384850	384A4F	PTR	N	"Pointers to dialogue (local, starts at 3874D9)"	2004.11.09
384A50	384C4F	PTR	N	"Pointers to dialogue (local, starts at 389011)"	2004.11.09
384C50	3874D8	TXT	N	Dialogue (Huffman compressed)	2004.11.09
3874D9	389010	TXT	N	Dialogue (Huffman compressed)	2004.11.09
389011	38AA93	TXT	N	Dialogue (Huffman compressed)	2004.11.09
38AA94	38AB71	JUNK	Y	Overwitten [JP] (097) Location Event Data	2006.12.20
38AB72	38AD82	JUNK	Y	Unpointed [JP] (098) Location Event Data	2006.12.20
38AD83	38AF6E	JUNK	Y	Unpointed [JP] (099) Location Event Data	2006.12.20
38AF6F	38B16F	JUNK	Y	Overwritten [JP] (09A) Location Event Data	2006.12.20
38B170	38B46D	EVENT	Y	(091) Location Event Data	2003.07.10
38B46E	38B5C9	EVENT	Y	(092) Location Event Data	2003.07.10
38B5CA	38B737	EVENT	Y	(093) Location Event Data	2003.07.10
38B738	38B96F	EVENT	Y	(094) Location Event Data	2003.07.10
38B970	38BB0C	EVENT	Y	(095) Location Event Data	2003.07.10
38BB0D	38BBCE	EVENT	Y	(096) Location Event Data	2003.07.10
38BBCF	38BCE1	EVENT	Y	(097) Location Event Data	2003.07.10
38BCE2	38BEF2	EVENT	Y	(098) Location Event Data	2003.07.10
38BEF3	38C0DE	EVENT	Y	(099) Location Event Data	2003.07.10
38C0DF	38C396	EVENT	Y	(09A) Location Event Data	2003.07.10
38C397	38C426	EVENT	Y	(09B) Location Event Data	2003.07.10
38C427	38C5B4	EVENT	Y	(09C) Location Event Data	2003.07.10
38C5B5	38CAF5	EVENT	Y	(09D) Location Event Data	2003.07.10
38CAF6	38CD76	EVENT	Y	(09E) Location Event Data	2003.07.10
38CD77	38D0C2	EVENT	Y	(09F) Location Event Data	2003.07.10
38D0C3	38D5B1	EVENT	Y	(0A0) Location Event Data	2003.07.10
38D5B2	38D79B	EVENT	Y	(0A1) Location Event Data	2003.07.10
38D79C	38DA9D	EVENT	Y	(0A2) Location Event Data	2003.07.10
38DA9E	38DF76	EVENT	Y	(0A3) Location Event Data - Keeper's Dome Hanger	2004.06.22
38DF77	38E57A	EVENT	Y	(0A4) Location Event Data	2003.07.10
38E57B	38E6A5	EVENT	Y	(0A5) Location Event Data	2003.07.10
38E6A6	38EB73	EVENT	Y	(0A6) Location Event Data	2003.07.10
38EB74	38EF18	EVENT	Y	(0A7) Location Event Data	2003.07.10
38EF19	38F051	EVENT	Y	(0A8) Location Event Data	2003.07.10
38F052	38F206	EVENT	Y	(0A9) Location Event Data	2003.07.10
38F207	38F279	EVENT	Y	(0AA) Location Event Data	2003.07.10
38F27A	38F463	EVENT	Y	(0AB) Location Event Data	2003.07.10
38F464	38F6F5	EVENT	Y	(0AC) Location Event Data	2003.07.10
38F6F6	38FA07	EVENT	Y	(0AD) Location Event Data	2003.07.10
38FA08	38FBDD	EVENT	Y	(0AE) Location Event Data	2003.07.10
38FBDE	38FE97	EVENT	Y	(0AF) Location Event Data	2003.07.10
38FE98	38FFF3	EVENT	Y	(0B0) Location Event Data	2003.07.10
38FFF4	38FFFF	---	N	UNUSED SPACE (12 bytes)	2003.07.10
390000	390616	EVENT	Y	(0B1) Location Event Data - Cathedral Chapel	2004.06.29
390617	390C61	EVENT	Y	(0B2) Location Event Data	2003.07.10
390C62	39168F	EVENT	Y	(0B3) Location Event Data	2003.07.10
391690	391A1B	EVENT	Y	(0B4) Location Event Data	2003.07.10
391A1C	391BFC	EVENT	Y	(0B5) Location Event Data	2003.07.10
391BFD	391E82	EVENT	Y	(0B6) Location Event Data	2003.07.10
391E83	39244F	EVENT	Y	(0B7) Location Event Data	2003.07.10
392450	392571	EVENT	Y	(0B8) Location Event Data	2003.07.10
392572	392B3C	EVENT	Y	(0B9) Location Event Data - Cursed Woods	2004.06.29
392B3D	3931C6	EVENT	Y	(0BA) Location Event Data - Frog's Burrow	2004.07.08
3931C7	3938DC	EVENT	Y	(0BB) Location Event Data	2003.07.10
3938DD	394085	EVENT	Y	(0BC) Location Event Data - Masamune Cave	2004.07.08
394086	39442B	EVENT	Y	(0BD) Location Event Data	2003.07.10
39442C	394916	EVENT	Y	(0BE) Location Event Data - Yakra's Chamber	2004.07.08
394917	394A18	EVENT	Y	(0BF) Location Event Data	2003.07.10
394A19	394BF7	EVENT	Y	(0C0) Location Event Data	2003.07.10
394BF8	394D52	EVENT	Y	(0C1) Location Event Data - Naga-ette Bromide Storage	2004.07.08
394D53	394E82	EVENT	Y	(0C2) Location Event Data	2003.07.10
394E83	395168	EVENT	Y	(0C3) Location Event Data	2003.07.10
395169	395502	EVENT	Y	(0C4) Location Event Data - Frog King Fight	2004.06.29
395503	395805	EVENT	Y	(0C5) Location Event Data	2003.07.10
395806	395B35	EVENT	Y	(0C6) Location Event Data	2003.07.10
395B36	395D35	EVENT	Y	(0C7:0C8) Location Event Data	2003.07.10
395D36	3960A5	EVENT	Y	(0C9) Location Event Data	2003.07.10
3960A6	3961A7	EVENT	Y	(0CA) Location Event Data	2003.07.10
3961A8	3963C2	EVENT	Y	(0CB) Location Event Data	2003.07.10
3963C3	3966B2	EVENT	Y	(0CC) Location Event Data - Zeal Throneroom	2004.07.08
3966B3	3969CD	EVENT	Y	(0CD) Location Event Data	2003.07.10
3969CE	396D7B	EVENT	Y	(0CE) Location Event Data	2003.07.10
396D7C	3973C4	EVENT	Y	(0CF:D0) Location Event Data - Enhasa	2004.06.21
3973C5	3977B4	EVENT	Y	(0D1) Location Event Data - Kajar	2004.06.22
3977B5	397894	EVENT	Y	(0D2) Location Event Data	2003.07.10
397895	397941	EVENT	Y	(0D3) Location Event Data	2003.07.10
397942	397B5A	EVENT	Y	(0D4) Location Event Data	2003.07.10
397B5B	397D26	EVENT	Y	(0D5) Location Event Data	2003.07.10
397D27	397F40	EVENT	Y	(0D6) Location Event Data	2003.07.10
397F41	398178	EVENT	Y	(0D7) Location Event Data	2003.07.10
398179	3982D9	EVENT	Y	(0D8) Location Event Data	2003.07.10
3982DA	39873D	EVENT	Y	(0D9) Location Event Data	2003.07.10
39873E	398932	EVENT	Y	(0DA) Location Event Data	2003.07.10
398933	3989A7	EVENT	Y	(0DB) Location Event Data	2003.07.10
3989A8	398C69	EVENT	Y	(0DC) Location Event Data	2003.07.10
398C6A	398E43	EVENT	Y	(0DD) Location Event Data	2003.07.10
398E44	39920B	EVENT	Y	(0DE) Location Event Data	2003.07.10
39920C	399C27	EVENT	Y	(0DF) Location Event Data	2003.07.10
399C28	39A033	EVENT	Y	(0E0) Location Event Data	2003.07.10
39A034	39A126	EVENT	Y	(0E1) Location Event Data	2003.07.10
39A127	39A23D	EVENT	Y	(0E2) Location Event Data	2003.07.10
39A23E	39AFE8	EVENT	Y	(0E3:E6) Location Event Data - Crono's Sacrifice	2004.06.29
39AFE9	39AFE9	JUNK	Y	Overwritten [JP] (0E3:0E6) Location Event Data	2007.01.15
39AFEA	39AFFF	JUNK	N	Overwritten [JP] Dialogue	2007.01.15
39B000	39B189	PTR	N	"Pointers to dialogue (local, starts at 39B378)"	2004.11.09
39B18A	39B377	PTR	N	"Pointers to dialogue (local, starting at 39D328)"	2004.11.09
39B378	39D327	TXT	N	Dialogue (Huffman compressed)	2004.11.09
39D328	39FA75	TXT	N	Dialogue (Huffman compressed)	2006.12.20
39FA76	39FF24	JUNK	N	Overwritten [JP] Dialogue	2006.12.20
39FF25	39FF7C	JUNK	N	Overwritten [JP] Dialogue	2007.01.15
39FF7D	39FF9C	JUNK	N	Overwritten [JP] Dialogue	2007.01.15
39FF9D	39FFFF	JUNK	N	Overwritten [JP] Dialogue (non-terminating)	2007.01.15
3A0000	3A020A	EVENT	Y	(0EC) Location Event Data	2003.07.10
3A020B	3A032E	EVENT	Y	(0ED) Location Event Data	2003.07.10
3A032F	3A065E	EVENT	Y	(0EE) Location Event Data	2003.07.10
3A065F	3A086A	EVENT	Y	(0EF) Location Event Data	2003.07.10
3A086B	3A12A6	EVENT	Y	(0F0) Location Event Data - Guardia Throneroom 600 AD	2004.07.08
3A12A7	3A1448	EVENT	Y	(0F1) Location Event Data	2003.07.10
3A1449	3A1AB8	EVENT	Y	(0F2) Location Event Data - Guardia Queen's Chambers 600 AD	2004.07.08
3A1AB9	3A20C7	EVENT	Y	(0F3) Location Event Data	2003.07.10
3A20C8	3A23DB	EVENT	Y	(0F4) Location Event Data	2003.07.10
3A23DC	3A27C0	EVENT	Y	(0F5) Location Event Data	2003.07.10
3A27C1	3A2C67	EVENT	Y	(0F6) Location Event Data - Castle Magus Entrance	2004.07.06
3A2C68	3A2FF2	EVENT	Y	(0F7) Location Event Data	2003.07.10
3A2FF3	3A355B	EVENT	Y	(0F8) Location Event Data	2003.07.10
3A355C	3A380A	EVENT	Y	(0F9) Location Event Data	2003.07.10
3A380B	3A3C35	EVENT	Y	(0FA) Location Event Data	2003.07.10
3A3C36	3A4083	EVENT	Y	(0FB) Location Event Data	2003.07.10
3A4084	3A42B0	EVENT	Y	(0FC) Location Event Data	2003.07.10
3A42B1	3A488A	EVENT	Y	(0FD) Location Event Data - Castle Magus Inner Sanctum	2004.07.06
3A488B	3A4C67	EVENT	Y	(0FE) Location Event Data	2003.07.10
3A4C68	3A509C	EVENT	Y	(0FF) Location Event Data - Castle Magus Ozzie's Room	2004.07.08
3A509D	3A54FE	EVENT	Y	(100) Location Event Data	2003.07.10
3A54FF	3A5777	EVENT	Y	(101) Location Event Data	2003.07.10
3A5778	3A57FF	EVENT	Y	(102) Location Event Data	2003.07.10
3A5800	3A5B02	EVENT	Y	(103) Location Event Data	2003.07.10
3A5B03	3A5BE0	EVENT	Y	(104) Location Event Data	2003.07.10
3A5BE1	3A6414	EVENT	Y	(105) Location Event Data - Blackbird Left Wing	2004.07.06
3A6415	3A6531	EVENT	Y	(106) Location Event Data	2003.07.10
3A6532	3A6575	EVENT	Y	(107) Location Event Data	2003.07.10
3A6576	3A6615	EVENT	Y	(108) Location Event Data	2003.07.10
3A6616	3A6857	EVENT	Y	(109) Location Event Data	2003.07.10
3A6858	3A6DAD	EVENT	Y	(10A) Location Event Data	2003.07.10
3A6DAE	3A722B	EVENT	Y	(10B) Location Event Data	2003.07.10
3A722C	3A738B	EVENT	Y	(10C) Location Event Data	2003.07.10
3A738C	3A7B80	EVENT	Y	(10D) Location Event Data - Blackbird Cell	2004.07.06
3A7B81	3A7D2E	EVENT	Y	(10E) Location Event Data	2003.07.10
3A7D2F	3A7F7E	EVENT	Y	(10F) Location Event Data	2003.07.10
3A7F7F	3A8135	EVENT	Y	(110) Location Event Data	2003.07.10
3A8136	3A82AC	EVENT	Y	(111) Location Event Data	2003.07.10
3A82AD	3A8805	EVENT	Y	(112) Location Event Data	2003.07.10
3A8806	3A8F4E	EVENT	Y	(113) Location Event Data	2003.07.10
3A8F4F	3A9751	EVENT	Y	(114) Location Event Data	2003.07.10
3A9752	3A982D	EVENT	Y	(115) Location Event Data	2003.07.10
3A982E	3A9A36	EVENT	Y	(116) Location Event Data	2003.07.10
3A9A37	3A9CA0	EVENT	Y	(117) Location Event Data	2003.07.10
3A9CA1	3A9D24	EVENT	Y	(118) Location Event Data	2003.07.10
3A9D25	3A9F78	EVENT	Y	(119) Location Event Data	2003.07.10
3A9F79	3AA343	EVENT	Y	(11A) Location Event Data	2003.07.10
3AA344	3AB19D	EVENT	Y	(11B) Location Event Data - End of Time	2004.07.07
3AB19E	3AB913	EVENT	Y	(11C) Location Event Data - Spekkio	2004.06.18
3AB914	3ABFE8	EVENT	Y	(11D) Location Event Data	2003.07.10
3ABFE9	3AC834	EVENT	Y	(11E) Location Event Data	2003.07.10
3AC835	3AC88E	EVENT	Y	(11F) Location Event Data	2003.07.10
3AC88F	3ACBE9	EVENT	Y	(120) Location Event Data	2003.07.10
3ACBEA	3ACE79	EVENT	Y	(121) Location Event Data	2003.07.10
3ACE7A	3AD2D6	EVENT	Y	(122) Location Event Data	2003.07.10
3AD2D7	3AD85C	EVENT	Y	(123) Location Event Data	2003.07.10
3AD85D	3ADCC7	EVENT	Y	(124) Location Event Data	2003.07.10
3ADCC8	3AE201	EVENT	Y	(125) Location Event Data	2003.07.10
3AE202	3AE698	EVENT	Y	(126) Location Event Data	2003.07.10
3AE699	3AE82A	EVENT	Y	(127) Location Event Data - Lavos attacks Truce Dome	2004.04.19
3AE82B	3AEACE	EVENT	Y	(128) Location Event Data - Black Omen rises	2004.07.09
3AEACF	3AEB17	EVENT	Y	(129) Location Event Data	2003.07.10
3AEB18	3AECA0	EVENT	Y	(12A) Location Event Data - Tesseract	2004.07.07
3AECA1	3AED59	EVENT	Y	(12B) Location Event Data	2003.07.10
3AED5A	3AEDF1	EVENT	Y	(12C) Location Event Data	2003.07.10
3AEDF2	3AEE33	EVENT	Y	(12D) Location Event Data	2003.07.10
3AEE34	3AEE6D	EVENT	Y	(12E) Location Event Data	2003.07.10
3AEE6E	3AEEA7	EVENT	Y	(12F) Location Event Data	2003.07.10
3AEEA8	3AEEE1	EVENT	Y	(130) Location Event Data	2003.07.10
3AEEE2	3AEF99	EVENT	Y	(131) Location Event Data	2003.07.10
3AEF9A	3AEFE9	EVENT	Y	(132) Location Event Data	2003.07.10
3AEFEA	3AF157	EVENT	Y	(133) Location Event Data	2003.07.10
3AF158	3AF1A7	EVENT	Y	(134) Location Event Data	2003.07.10
3AF1A8	3AF363	EVENT	Y	(135) Location Event Data	2003.07.10
3AF364	3AF403	EVENT	Y	(136) Location Event Data	2003.07.10
3AF404	3AF4B1	EVENT	Y	(137) Location Event Data	2003.07.10
3AF4B2	3AF532	EVENT	Y	(138) Location Event Data	2003.07.10
3AF533	3AF5D3	EVENT	Y	(139) Location Event Data	2003.07.10
3AF5D4	3AF651	EVENT	Y	(13A) Location Event Data	2003.07.10
3AF652	3AF6D1	EVENT	Y	(13B) Location Event Data	2003.07.10
3AF6D2	3AF769	EVENT	Y	(13C) Location Event Data	2003.07.10
3AF76A	3AF817	EVENT	Y	(13D) Location Event Data	2003.07.10
3AF818	3AF8B2	EVENT	Y	(13E) Location Event Data	2003.07.10
3AF8B3	3AFA9F	EVENT	Y	(13F) Location Event Data	2003.07.10
3AFAA0	3AFAAA	JUNK	Y	(140:142) Overwritten old (140) Event Data $0D0A BETA format	2007.01.15
3AFAAB	3AFAC2	JUNK	Y	Old (141) Location Event Data $0D0A BETA format	2006.12.20
3AFAC3	3AFADA	JUNK	Y	Old (142) Location Event Data $0D0A BETA format	2006.12.20
3AFADB	3AFB32	JUNK	Y	Overwritten old (133) Event Data $0D0A BETA format	2006.12.20
3AFB33	3AFB8B	JUNK	Y	Old (134) Location Event Data $0D0A BETA format	2006.12.20
3AFB8C	3AFBA3	JUNK	Y	Old (135) Location Event Data $0D0A BETA format	2006.12.20
3AFBA4	3AFC41	JUNK	Y	Old (136) Location Event Data $0D0A BETA format	2006.12.20
3AFC42	3AFCEE	JUNK	Y	Old (137) Location Event Data $0D0A BETA format	2006.12.20
3AFCEF	3AFD6E	JUNK	Y	Old (138) Location Event Data $0D0A BETA format	2006.12.20
3AFD6F	3AFE0C	JUNK	Y	Old (139) Location Event Data $0D0A BETA format	2006.12.20
3AFE0D	3AFE89	JUNK	Y	Old (13A) Location Event Data $0D0A BETA format	2006.12.20
3AFE8A	3AFF08	JUNK	Y	Old (13B) Location Event Data $0D0A BETA format	2006.12.20
3AFF09	3AFF9F	JUNK	Y	Old (13C) Location Event Data $0D0A BETA format	2006.12.20
3AFFA0	3AFFFF	JUNK	Y	Overwritten old (13D) Event Data $0D0A BETA format	2006.12.20
3B0000	3B051A	EVENT	Y	(143) Location Event Data - Crono's Kitchen	2004.07.09
3B051B	3B0BA3	EVENT	Y	(144) Location Event Data - Chrono's Room	2004.06.17
3B0BA4	3B103A	EVENT	Y	(145) Location Event Data	2003.07.10
3B103B	3B119F	EVENT	Y	(146) Location Event Data	2003.07.10
3B11A0	3B12FA	EVENT	Y	(147) Location Event Data	2003.07.10
3B12FB	3B1394	EVENT	Y	(148) Location Event Data	2003.07.10
3B1395	3B1439	EVENT	Y	(149) Location Event Data	2003.07.10
3B143A	3B1659	EVENT	Y	(14A) Location Event Data	2003.07.10
3B165A	3B17CE	EVENT	Y	(14B) Location Event Data	2003.07.10
3B17CF	3B1983	EVENT	Y	(14C) Location Event Data - Sun Keep 1000 AD	2004.07.09
3B1984	3B1ECE	EVENT	Y	(14D) Location Event Data	2003.07.10
3B1ECF	3B25D8	EVENT	Y	(14E) Location Event Data - Truce Canyon Portal	2004.07.09
3B25D9	3B26A4	EVENT	Y	(14F) Location Event Data	2003.07.10
3B26A5	3B27FE	EVENT	Y	(150) Location Event Data - Banta the Blacksmith's house	2004.07.09
3B27FF	3B2B76	EVENT	Y	(151) Location Event Data - Truce Inn 600 AD	2004.07.09
3B2B77	3B2DBE	EVENT	Y	(152) Location Event Data	2003.07.10
3B2DBF	3B2E66	EVENT	Y	(153) Location Event Data	2003.07.10
3B2E67	3B3068	EVENT	Y	(154) Location Event Data	2003.07.10
3B3069	3B317C	EVENT	Y	(155) Location Event Data	2003.07.10
3B317D	3B322F	EVENT	Y	(156) Location Event Data	2003.07.10
3B3230	3B3311	EVENT	Y	(157) Location Event Data	2003.07.10
3B3312	3B346A	EVENT	Y	(158) Location Event Data	2003.07.10
3B346B	3B3AC7	EVENT	Y	(159) Location Event Data - Lab 32 West Entrance	2004.07.07
3B3AC8	3B3DD8	EVENT	Y	(15A) Location Event Data	2003.07.10
3B3DD9	3B4A43	EVENT	Y	(15B) Location Event Data - Proto Dome	2004.07.07
3B4A44	3B4EF7	EVENT	Y	(15C) Location Event Data - Proto Dome Portal	2004.07.09
3B4EF8	3B507C	EVENT	Y	(15D) Location Event Data	2003.07.10
3B507D	3B50FA	EVENT	Y	(15E) Location Event Data	2003.07.10
3B50FB	3B519D	EVENT	Y	(15F) Location Event Data	2003.07.10
3B519E	3B52EC	EVENT	Y	(160) Location Event Data	2003.07.10
3B52ED	3B537A	EVENT	Y	(161) Location Event Data - Sun Keep 12000 BC	2004.07.09
3B537B	3B5570	EVENT	Y	(162) Location Event Data	2003.07.10
3B5571	3B5F6C	EVENT	Y	(163) Location Event Data	2003.07.10
3B5F6D	3B5FFC	EVENT	Y	(164) Location Event Data	2003.07.10
3B5FFD	3B60F4	EVENT	Y	(165) Location Event Data	2003.07.10
3B60F5	3B624B	EVENT	Y	(166) Location Event Data	2003.07.10
3B624C	3B6CA8	EVENT	Y	(167) Location Event Data - Geno Dome Mainframe	2004.07.07
3B6CA9	3B6EA1	EVENT	Y	(168) Location Event Data	2003.07.10
3B6EA2	3B74C3	EVENT	Y	(169) Location Event Data - Special purpose area (Location 10F)	2004.06.25
3B74C4	3B75B5	EVENT	Y	(16A) Location Event Data	2004.04.21
3B75B6	3B7833	EVENT	Y	(16B) Location Event Data - Mystic Mtns Portal	2004.07.09
3B7834	3B8020	EVENT	Y	(16C) Location Event Data - Mystic Mtns Reptite Pass	2004.07.09
3B8021	3B8605	EVENT	Y	(16D) Location Event Data	2003.07.10
3B8606	3B8CA2	EVENT	Y	(16E) Location Event Data - Chief's Hut	2004.07.09
3B8CA3	3B8D94	EVENT	Y	(16F) Location Event Data	2003.07.10
3B8D95	3B911E	EVENT	Y	(170) Location Event Data - Ioka Trading Post	2004.06.23
3B911F	3B9268	EVENT	Y	(171) Location Event Data	2003.07.10
3B9269	3B963D	EVENT	Y	(172) Location Event Data - Ioka Meeting Site	2004.07.09
3B963E	3B9D78	EVENT	Y	(173) Location Event Data - Ioka Meeting Site Celebration	2004.07.07
3B9D79	3B9DC9	EVENT	Y	(174) Location Event Data	2003.07.10
3B9DCA	3BA181	EVENT	Y	(175) Location Event Data	2003.07.10
3BA182	3BA566	EVENT	Y	(176) Location Event Data	2003.07.10
3BA567	3BA89A	EVENT	Y	(177) Location Event Data	2003.07.10
3BA89B	3BAB8B	EVENT	Y	(178) Location Event Data	2003.07.10
3BAB8C	3BAEB1	EVENT	Y	(179) Location Event Data	2003.07.10
3BAEB2	3BB186	EVENT	Y	(17A) Location Event Data	2003.07.10
3BB187	3BB1D7	EVENT	Y	(17B) Location Event Data	2003.07.10
3BB1D8	3BB488	EVENT	Y	(17C) Location Event Data	2003.07.10
3BB489	3BB73F	EVENT	Y	(17D) Location Event Data	2003.07.10
3BB740	3BBA98	EVENT	Y	(17E) Location Event Data - Dactyl Nest Summit	2004.07.09
3BBA99	3BBD90	EVENT	Y	(17F) Location Event Data	2003.07.10
3BBD91	3BBFE1	EVENT	Y	(180) Location Event Data	2003.07.10
3BBFE2	3BC0CC	EVENT	Y	(181) Location Event Data	2003.07.10
3BC0CD	3BC33F	EVENT	Y	(182) Location Event Data	2003.07.10
3BC340	3BC5E4	EVENT	Y	(183) Location Event Data	2003.07.10
3BC5E5	3BC876	EVENT	Y	(184) Location Event Data	2003.07.10
3BC877	3BCB52	EVENT	Y	(185) Location Event Data	2003.07.10
3BCB53	3BCEAB	EVENT	Y	(186) Location Event Data	2003.07.10
3BCEAC	3BCF3A	EVENT	Y	(187) Location Event Data	2003.07.10
3BCF3B	3BD07A	EVENT	Y	(188) Location Event Data	2003.07.10
3BD07B	3BD4F8	EVENT	Y	(189) Location Event Data	2003.07.10
3BD4F9	3BD8D7	EVENT	Y	(18A) Location Event Data	2003.07.10
3BD8D8	3BDC7C	EVENT	Y	(18B) Location Event Data	2003.07.10
3BDC7D	3BDDAA	EVENT	Y	(18C) Location Event Data	2003.07.10
3BDDAB	3BE33D	EVENT	Y	(18D) Location Event Data	2003.07.10
3BE33E	3BE480	EVENT	Y	(18E) Location Event Data	2003.07.10
3BE481	3BE74F	EVENT	Y	(18F) Location Event Data	2003.07.10
3BE750	3BE7D6	EVENT	Y	(190) Location Event Data	2003.07.10
3BE7D7	3BE8B2	EVENT	Y	(191) Location Event Data	2003.07.10
3BE8B3	3BEE57	EVENT	Y	(192) Location Event Data - Last Village Commons	2004.06.18
3BEE58	3BF442	EVENT	Y	(193) Location Event Data - Last Village Empty Hut	2004.06.18
3BF443	3BF528	EVENT	Y	(194) Location Event Data - Last Village Shop	2004.07.09
3BF529	3BF5AD	EVENT	Y	(195) Location Event Data	2003.07.10
3BF5AE	3BFC9B	EVENT	Y	(196) Location Event Data - North Cape	2004.07.09
3BFC9C	3BFE1B	EVENT	Y	(197) Location Event Data	2003.07.10
